Unique_tree_ID,Letter_code,DBH,Notes,Plot,Common_name,Scientific_name,GlobalID,UID,BioM,Carbon_Stored,Carbon_Sequestered,RASTERVALU,DEM_SteepestPts,DEM_MidPts,DEM_FlatPts,DEM_POINTS
A110,PITA,45.200000000000003, ,AA,Loblolly Pine,Pinus taeda,2e7489c2-c642-4b7d-a55c-cf01a0730c9d,110,848.983962907343312,424.491981453671656,1557.885571934974905,13.6736383,0.000000000000000,0.000000000000000,13.673638343811035,Flat
A111,LIST,22.699999999999999, ,AA,Sweetgum,Liquidambar styraciflua,425dbb3c-27d2-40d5-97ef-9eb7bd2675a6,111,195.271967103639582,97.635983551819791,358.324059635178628,13.6736383,0.000000000000000,0.000000000000000,13.673638343811035,Flat
A112,QUVE,84.299999999999997,"Prob Not QUVE, QUPA? CA",AA,Black Oak,Quercus velutina,85fcd914-399e-4e7f-a047-64a9afefaded,112,6512.458644065580302,3256.229322032790151,11950.361611860340417,13.6736383,0.000000000000000,0.000000000000000,13.673638343811035,Flat
A113,QURU,44.000000000000000,QURU or QUCO CA,AA,Northern Red Oak,Quercus rubra,b35d6099-1503-469f-a298-adbd3fc1ee45,113,1337.790172824217507,668.895086412108753,2454.844967132439251,13.6479769,0.000000000000000,0.000000000000000,13.647976875305176,Flat
A114,LIST,30.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,ce57d7f5-402f-4224-8ef1-e0164947f666,114,420.011874175766536,210.005937087883268,770.721789112531610,13.6479769,0.000000000000000,0.000000000000000,13.647976875305176,Flat
A115,LIST,23.600000000000001,IDed #17,AA,Sweetgum,Liquidambar styraciflua,b206c73d-f9a4-4baa-8c6b-78c7fc0adda6,115,215.068419842963266,107.534209921481633,394.650550411837571,13.6479769,0.000000000000000,0.000000000000000,13.647976875305176,Flat
A116,ULAL,11.400000000000000, ,AA,Winged Elm,Ulmus alata,c7f4a41c-50c5-4743-9efb-467bb7868508,116,35.299851888491844,17.649925944245922,64.775228215382526,13.6658525,0.000000000000000,0.000000000000000,13.665852546691895,Flat
A117,PITA,37.799999999999997, ,AA,Loblolly Pine,Pinus taeda,d64f2ad4-da63-4e0e-9ad1-9fa9827ca735,117,549.335537362860464,274.667768681430232,1008.030711060848944,13.6658525,0.000000000000000,0.000000000000000,13.665852546691895,Flat
A118,LIST,39.000000000000000,IDed #18,AA,Sweetgum,Liquidambar styraciflua,0818f413-031c-4bb4-8cf8-bb6c26f7af35,118,748.787587244978340,374.393793622489170,1374.025222594535308,13.6658525,0.000000000000000,0.000000000000000,13.665852546691895,Flat
A119,ULAL,19.399999999999999, ,AA,Winged Elm,Ulmus alata,3fe65c8c-6d56-4356-a8ab-71c3adbc72bc,119,132.192032832360269,66.096016416180134,242.572380247381091,13.6471357,0.000000000000000,0.000000000000000,13.647135734558105,Flat
A120,LITU,38.799999999999997, ,AA,Yellow Poplar,Liriodendron tulipifera,87dfac11-9c3e-4718-9c98-faa282947b63,120,739.287350641324906,369.643675320662453,1356.592288426831146,13.6183958,0.000000000000000,0.000000000000000,13.618395805358887,Flat
A121,ILOP,12.100000000000000, ,AA,American Holly,Ilex opaca,62e45cc7-c672-4255-ab54-43f9d0c96117,121,40.930509624014007,20.465254812007004,75.107485160065707,13.7366810,0.000000000000000,0.000000000000000,13.736680984497070,Flat
A122,ULAL,27.300000000000001, ,AA,Winged Elm,Ulmus alata,a5f6057e-b4d9-4c48-8f33-e66870ae3436,122,308.787434177144519,154.393717088572259,566.624941715060231,13.7366810,0.000000000000000,0.000000000000000,13.736680984497070,Flat
A123,LIST,47.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,4e0675b5-fced-4f98-b93b-06869812b537,123,1247.564282329183243,623.782141164591621,2289.280458074051239,13.7366810,0.000000000000000,0.000000000000000,13.736680984497070,Flat
A124,LIST,52.200000000000003, ,AA,Sweetgum,Liquidambar styraciflua,a287eee1-53f6-4538-b1ea-470fa1a38452,124,1544.487433531421402,772.243716765710701,2834.134440530158372,13.7366810,0.000000000000000,0.000000000000000,13.736680984497070,Flat
A125,ILOP,19.600000000000001, ,AA,American Holly,Ilex opaca,b5698efd-2c2c-40b1-9d9b-ba0ae1737f7a,125,135.602481806724001,67.801240903362000,248.830554115338543,13.7366810,0.000000000000000,0.000000000000000,13.736680984497070,Flat
A126,ILOP,25.899999999999999,Split trunk 10.1 + 9.4 + 6.4cm,AA,American Holly,Ilex opaca,441d1c72-d483-4b56-92a1-f5a1860a7899,126,270.944069177490860,135.472034588745430,497.182366940695715,13.7075081,0.000000000000000,0.000000000000000,13.707508087158203,Flat
A127,ULAL,29.699999999999999, ,AA,Winged Elm,Ulmus alata,86e4822a-60ae-4c05-99b2-ae5a2b96bc95,127,380.662702697936652,190.331351348968326,698.516059450713783,13.7075081,0.000000000000000,0.000000000000000,13.707508087158203,Flat
A128,ULAL,26.899999999999999, ,AA,Winged Elm,Ulmus alata,d32188ad-c815-4584-87f7-6f42eb167c80,128,297.673019114376473,148.836509557188236,546.229990074880789,13.7075081,0.000000000000000,0.000000000000000,13.707508087158203,Flat
A129,ILOP,11.699999999999999,Split 7.5+4.2,AA,American Holly,Ilex opaca,e58b4d52-73a4-422d-a060-ab94e5a7c980,129,37.652105988064505,18.826052994032253,69.091614488098372,13.7075081,0.000000000000000,0.000000000000000,13.707508087158203,Flat
A130,PITA,45.799999999999997, ,AA,Loblolly Pine,Pinus taeda,77e08f61-f67a-4707-ad59-45ba3ef17b9f,130,876.686389227589530,438.343194613794765,1608.719524232626782,13.5959539,0.000000000000000,0.000000000000000,13.595953941345215,Flat
A131,ILOP,24.500000000000000, ,AA,American Holly,Ilex opaca,0421d58e-9f7f-4177-ba0b-a9753fed800b,131,236.017200875928552,118.008600437964276,433.091563607328908,13.5959539,0.000000000000000,0.000000000000000,13.595953941345215,Flat
A132,ILOP,15.600000000000000, ,AA,American Holly,Ilex opaca,5aeeef5e-e7a7-4893-9ba5-e61e24032229,132,76.926261145358126,38.463130572679063,141.159689201732164,13.5959539,0.000000000000000,0.000000000000000,13.595953941345215,Flat
A133,ULAL,37.700000000000003, ,AA,Winged Elm,Ulmus alata,1e2ae664-6872-4c42-9beb-4c8754c9ee99,133,688.324817222350021,344.162408611175010,1263.076039603012305,13.5959539,0.000000000000000,0.000000000000000,13.595953941345215,Flat
A134,ULAL,20.000000000000000, ,AA,Winged Elm,Ulmus alata,5cfdd709-19b5-454e-80b6-8c7e6e97edbf,134,142.579694263446555,71.289847131723278,261.633738973424443,13.5959539,0.000000000000000,0.000000000000000,13.595953941345215,Flat
A135,ACRU,24.500000000000000, ,AA,Red Maple,Acer rubrum,589efdb4-e384-4095-8052-4dc7c816f410,135,285.111915832585623,142.555957916292812,523.180365552794569,13.6471357,0.000000000000000,0.000000000000000,13.647135734558105,Flat
A136,LIST,10.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,ab631a18-31d1-4a12-abeb-b2c018f9aec9,136,26.779854399617896,13.389927199808948,49.141032823298836,13.6471357,0.000000000000000,0.000000000000000,13.647135734558105,Flat
A137,LIST,10.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,6893bd34-ecab-4d67-ae0f-2060b708520a,137,26.779854399617896,13.389927199808948,49.141032823298836,13.6471357,0.000000000000000,0.000000000000000,13.647135734558105,Flat
A138,LIST,12.400000000000000, ,AA,Sweetgum,Liquidambar styraciflua,8370d152-4452-4c41-8ae9-c9df7406d854,138,43.497314029039984,21.748657014519992,79.817571243288370,13.6471357,0.000000000000000,0.000000000000000,13.647135734558105,Flat
A139,ILOP,30.000000000000000,"Split, 16.6 + 13.4",AA,American Holly,Ilex opaca,ba2d4d93-da9e-4eec-b9ef-6906a1b83216,139,390.283616787654353,195.141808393827176,716.170436805345730,13.6231117,0.000000000000000,0.000000000000000,13.623111724853516,Flat
A140,PITA,64.700000000000003, ,AA,Loblolly Pine,Pinus taeda,da3075e2-537a-4e33-bb7d-417dc31209b1,140,2033.170242254366713,1016.585121127183356,3730.867394536762731,13.6658525,0.000000000000000,0.000000000000000,13.665852546691895,Flat
A141,ULAL,18.000000000000000, ,AA,Winged Elm,Ulmus alata,94729dbb-dd29-4d6a-a73a-9d3746d7d7dc,141,109.753644724105897,54.876822362052948,201.397938068734305,13.6479769,0.000000000000000,0.000000000000000,13.647976875305176,Flat
A142,LIST,31.399999999999999,ID tag #16,AA,Sweetgum,Liquidambar styraciflua,86fdb75e-d3fd-48ad-afe6-d699da032bc5,142,437.093618466646319,218.546809233323160,802.066789886295965,13.6479769,0.000000000000000,0.000000000000000,13.647976875305176,Flat
A143,ULAL,16.300000000000001, ,AA,Winged Elm,Ulmus alata,0a66f8eb-0fc6-4a86-97bd-5e2639249e75,143,85.786233530041244,42.893116765020622,157.417738527625687,13.6479769,0.000000000000000,0.000000000000000,13.647976875305176,Flat
A144,ULAL,11.699999999999999, ,AA,Winged Elm,Ulmus alata,e6817954-cfe5-4ca0-8e60-58c536a9acbe,144,37.652105988064505,18.826052994032253,69.091614488098372,13.6521387,0.000000000000000,0.000000000000000,13.652138710021973,Flat
A145,ULAL,11.000000000000000, ,AA,Winged Elm,Ulmus alata,4893b3ee-07d5-4f93-b11d-4b18525d384a,145,32.303413636819400,16.151706818409700,59.276764023563601,13.6521387,0.000000000000000,0.000000000000000,13.652138710021973,Flat
A146,ULAL,13.199999999999999, ,AA,Winged Elm,Ulmus alata,b0e6f5ef-8f24-4dc9-935b-bb492108f2fb,146,50.803664930967223,25.401832465483611,93.224725148324850,13.6736383,0.000000000000000,0.000000000000000,13.673638343811035,Flat
A147,LIST,10.100000000000000, ,AA,Sweetgum,Liquidambar styraciflua,a4d752d9-15e4-451d-96ab-258c827cb525,147,26.132551603894253,13.066275801947127,47.953232193145951,13.6670828,0.000000000000000,0.000000000000000,13.667082786560059,Flat
A148,ACRU,14.500000000000000, ,AA,Red Maple,Acer rubrum,d2fe5e2c-4a65-486e-9765-d5b9f7252e1f,148,82.461289971444728,41.230644985722364,151.316467097601077,13.6670828,0.000000000000000,0.000000000000000,13.667082786560059,Flat
A149,ULAL,13.900000000000000, ,AA,Winged Elm,Ulmus alata,66892c09-24ff-420c-b661-91e82df7f173,149,57.759967648332093,28.879983824166047,105.989540634689391,13.6521387,0.000000000000000,0.000000000000000,13.652138710021973,Flat
A150,QUPH,71.000000000000000, ,AA,Willow Oak,Quercus phellos,121063d2-9fe5-4657-8408-0401a962638e,150,4287.741243916540952,2143.870621958270476,7868.005182586852243,13.6521387,0.000000000000000,0.000000000000000,13.652138710021973,Flat
A151,ULAL,18.699999999999999, ,AA,Winged Elm,Ulmus alata,2843800d-e903-4063-a072-da85f53e7dc6,151,120.661387416387868,60.330693708193934,221.413645909071732,13.5976400,0.000000000000000,0.000000000000000,13.597640037536621,Flat
A152,ULAL,19.699999999999999, ,AA,Winged Elm,Ulmus alata,63fd0d66-c887-48ed-ad7b-8452bcfb244b,152,137.327197580313282,68.663598790156641,251.995407559874877,13.5976400,0.000000000000000,0.000000000000000,13.597640037536621,Flat
A153,ULAL,11.699999999999999, ,AA,Winged Elm,Ulmus alata,0316e898-249d-41e1-88b8-2b2d6213a28e,153,37.652105988064505,18.826052994032253,69.091614488098372,13.6231117,0.000000000000000,0.000000000000000,13.623111724853516,Flat
A154,PRSE,10.199999999999999, ,AA,Black Cherry,Prunus serotina,5cc056cb-00af-4b06-b842-dee4216f3d73,154,26.779854399617896,13.389927199808948,49.141032823298836,13.6231117,0.000000000000000,0.000000000000000,13.623111724853516,Flat
A155,QUPH,108.000000000000000, ,AA,Willow Oak,Quercus phellos,db441e76-23aa-401b-ad5e-52cd8c3f6bce,155,11902.977204561479084,5951.488602280739542,21841.963170370312582,13.5926847,0.000000000000000,0.000000000000000,13.592684745788574,Flat
A156,ILOP,10.300000000000001, ,AA,American Holly,Ilex opaca,d293e7f9-66cf-4515-ba0a-bb93e507013a,156,27.436640478412233,13.718320239206117,50.346235277886450,13.5926847,0.000000000000000,0.000000000000000,13.592684745788574,Flat
A157,ULAL,12.600000000000000, ,AA,Winged Elm,Ulmus alata,2e1c694b-f71a-4f03-9a6a-df0319376453,157,45.260561103370186,22.630280551685093,83.053129624684289,13.5926847,0.000000000000000,0.000000000000000,13.592684745788574,Flat
A158,LIST,39.200000000000003, ,AA,Sweetgum,Liquidambar styraciflua,9f5fbd7d-e5bb-4426-82e2-02f31a50724b,158,758.360374429014314,379.180187214507157,1391.591287077241304,13.5926847,0.000000000000000,0.000000000000000,13.592684745788574,Flat
A159,ULAL,14.400000000000000, ,AA,Winged Elm,Ulmus alata,3f933228-63dd-441d-b56c-97bab89acaa7,159,63.058398102712722,31.529199051356361,115.712160518477845,13.5959539,0.000000000000000,0.000000000000000,13.595953941345215,Flat
A160,ILOP,15.500000000000000, ,AA,American Holly,Ilex opaca,44a7e394-f12d-46a7-a135-b34cde4a3e12,160,75.707421914207274,37.853710957103637,138.923119212570356,13.5959539,0.000000000000000,0.000000000000000,13.595953941345215,Flat
A161,ULAL,24.899999999999999, ,AA,Winged Elm,Ulmus alata,064468d5-9567-420e-bbe6-bcfb714dd9b5,161,245.703172103853404,122.851586051926702,450.865320810571006,13.7590494,0.000000000000000,0.000000000000000,13.759049415588379,Flat
A162,PITA,67.599999999999994, ,AA,Loblolly Pine,Pinus taeda,c7093582-3883-4c38-8b27-8554c907e887,162,2262.247524408889603,1131.123762204444802,4151.224207290312734,13.6943741,0.000000000000000,0.000000000000000,13.694374084472656,Flat
A163,ULAL,29.500000000000000, ,AA,Winged Elm,Ulmus alata,7eabfe27-312d-40ba-b976-9ce7ce76f13b,163,374.328299687714207,187.164149843857103,686.892429926955515,13.5928898,0.000000000000000,0.000000000000000,13.592889785766602,Flat
A164,ULAL,20.500000000000000, ,AA,Winged Elm,Ulmus alata,d726d042-fbf0-46ad-9af6-11fba9b02ea7,164,151.596927331277215,75.798463665638607,278.180361652893680,13.5928898,0.000000000000000,0.000000000000000,13.592889785766602,Flat
A165,ILOP,10.800000000000001, ,AA,American Holly,Ilex opaca,3ae504bc-5d26-45c6-bca5-c1db82025373,165,30.864381726735839,15.432190863367920,56.636140468560264,13.5928898,0.000000000000000,0.000000000000000,13.592889785766602,Flat
A166,ULAL,21.399999999999999, ,AA,Winged Elm,Ulmus alata,20e555a6-2d76-467b-b0a4-691b4a74f4a2,166,168.667842992025101,84.333921496012550,309.505491890366045,13.5427485,0.000000000000000,0.000000000000000,13.542748451232910,Flat
A167,ULAL,15.199999999999999, ,AA,Winged Elm,Ulmus alata,79bbea1b-9b54-4f58-816e-7a8b78d1d33b,167,72.120418061804628,36.060209030902314,132.340967143411490,13.5711784,0.000000000000000,0.000000000000000,13.571178436279297,Flat
A168,ULAL,15.900000000000000, ,AA,Winged Elm,Ulmus alata,3df2b599-901e-4b04-8b29-18f975c38887,168,80.652798861000377,40.326399430500189,147.997885909935690,13.5993786,0.000000000000000,0.000000000000000,13.599378585815430,Flat
A169,LIST,37.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,b2347b28-f7d5-4702-bb51-31b3c3e5acf0,169,683.799372239672607,341.899686119836304,1254.771848059799140,13.6231117,0.000000000000000,0.000000000000000,13.623111724853516,Flat
A170,ULAL,12.699999999999999, ,AA,Winged Elm,Ulmus alata,43e840d6-90eb-4983-92e9-5d3ff7611116,170,46.157919549646216,23.078959774823108,84.699782373600812,13.6231117,0.000000000000000,0.000000000000000,13.623111724853516,Flat
A171,ACRU,11.900000000000000, ,AA,Red Maple,Acer rubrum,ae3470a3-0c02-4620-a662-5381e6d21044,171,51.674321230080722,25.837160615040361,94.822379457198124,13.5976400,0.000000000000000,0.000000000000000,13.597640037536621,Flat
A172,LIST,31.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,0bec7d36-2427-41df-a559-b79e9d5a6298,172,444.040470917074572,222.020235458537286,814.814264132831795,13.5976400,0.000000000000000,0.000000000000000,13.597640037536621,Flat
A173,ULAL,15.000000000000000, ,AA,Winged Elm,Ulmus alata,496805d3-0965-4998-a599-8db7f8351406,173,69.786646071476923,34.893323035738462,128.058495541160141,13.5893822,0.000000000000000,0.000000000000000,13.589382171630859,Flat
A174,LIST,43.000000000000000, ,AA,Sweetgum,Liquidambar styraciflua,b4365dca-72f7-43ae-abb6-61c8d2a8742e,174,954.264118900812718,477.132059450406359,1751.074658182991243,13.5893822,0.000000000000000,0.000000000000000,13.589382171630859,Flat
A175,ULAL,12.400000000000000, ,AA,Winged Elm,Ulmus alata,3b0a98d1-1d1f-4033-89f9-f11055db26c4,175,43.497314029039984,21.748657014519992,79.817571243288370,13.6191187,0.000000000000000,0.000000000000000,13.619118690490723,Flat
A176,LIST,19.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,f7f80e0a-8b07-429f-88d2-b447dd6cc80a,176,128.833346038995302,64.416673019497651,236.409189981556381,13.6191187,0.000000000000000,0.000000000000000,13.619118690490723,Flat
A177,LIST,26.800000000000001, ,AA,Sweetgum,Liquidambar styraciflua,57a6e686-6787-4df4-916a-ef8ef687d25e,177,294.932373488529834,147.466186744264917,541.200905351452207,13.6191187,0.000000000000000,0.000000000000000,13.619118690490723,Flat
A178,ULAL,11.300000000000001, ,AA,Winged Elm,Ulmus alata,a8f83b3a-a82b-43aa-baa4-558cbd701ec0,178,34.535838063431321,17.267919031715660,63.373262846396472,13.6191187,0.000000000000000,0.000000000000000,13.619118690490723,Flat
A179,ULAL,12.100000000000000, ,AA,Winged Elm,Ulmus alata,870b1e68-3a52-4d31-a54e-7056ec30eb9b,179,40.930509624014007,20.465254812007004,75.107485160065707,13.6191187,0.000000000000000,0.000000000000000,13.619118690490723,Flat
A180,QUPH,73.900000000000006, ,AA,Willow Oak,Quercus phellos,1e25acff-7148-40ff-9c3e-8e85c5475563,180,4726.610204077849630,2363.305102038924815,8673.329724482853635,13.6379490,0.000000000000000,0.000000000000000,13.637948989868164,Flat
A181,QUPH,45.399999999999999, ,AA,Willow Oak,Quercus phellos,9d197cac-9b91-43e1-bdc2-fb3194f31857,181,1443.779441013459746,721.889720506729873,2649.335274259698508,13.6559029,0.000000000000000,0.000000000000000,13.655902862548828,Flat
A182,ULAL,12.500000000000000, ,AA,Winged Elm,Ulmus alata,f890ccc5-87e1-4cae-9059-2aed35dc5ea6,182,44.373706059129319,22.186853029564659,81.425750618502292,13.6559029,0.000000000000000,0.000000000000000,13.655902862548828,Flat
A183,ACRU,13.600000000000000, ,AA,Red Maple,Acer rubrum,95fab07e-f4d5-4110-b03f-e9c19a801942,183,70.864958061768860,35.432479030884430,130.037198043345853,13.6559029,0.000000000000000,0.000000000000000,13.655902862548828,Flat
A184,LIST,42.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,b0b97cc2-4798-45e4-bb3d-4f2fa49de325,184,926.944202775011036,463.472101387505518,1700.942612092145282,13.6379490,0.000000000000000,0.000000000000000,13.637948989868164,Flat
A185,ULAL,23.000000000000000, ,AA,Winged Elm,Ulmus alata,9ce4d81e-e6f2-46f8-aaab-4bef900d69aa,185,201.744064221010660,100.872032110505330,370.200357845554549,13.6379490,0.000000000000000,0.000000000000000,13.637948989868164,Flat
A186,FAGR,19.199999999999999, ,AA,American Beech,Fagus grandfolia,b7155101-93d0-48d2-96e6-57f806b3b3aa,186,177.708150586367253,88.854075293183627,326.094456325983913,13.6379490,0.000000000000000,0.000000000000000,13.637948989868164,Flat
A187,QUPH,80.799999999999997,ID #12,AA,Willow Oak,Quercus phellos,d793ff31-1e49-4c59-8179-34c7ea61a43c,187,5873.760449815358697,2936.880224907679349,10778.350425411183096,13.6379490,0.000000000000000,0.000000000000000,13.637948989868164,Flat
A188,ULAL,14.400000000000000, ,AA,Winged Elm,Ulmus alata,d0d68dea-2738-48ce-b7c8-c6b2dd057cd2,188,63.058398102712722,31.529199051356361,115.712160518477845,13.6191187,0.000000000000000,0.000000000000000,13.619118690490723,Flat
A189,PITA,59.000000000000000, ,AA,Loblolly Pine,Pinus taeda,126d5577-4db0-49e8-b5b0-a2c1898908f3,189,1624.241021829277088,812.120510914638544,2980.482275056723211,13.5993786,0.000000000000000,0.000000000000000,13.599378585815430,Flat
A190,ULAL,12.500000000000000, ,AA,Winged Elm,Ulmus alata,4fa1acdb-eb1b-43c8-bbe5-eea8ce5aa8c6,190,44.373706059129319,22.186853029564659,81.425750618502292,13.5993786,0.000000000000000,0.000000000000000,13.599378585815430,Flat
A191,ULAL,20.199999999999999, ,AA,Winged Elm,Ulmus alata,a226a6b2-2f3b-4ea4-9fe7-d1adea04350d,191,146.146968367153676,73.073484183576838,268.179686953727014,13.5993786,0.000000000000000,0.000000000000000,13.599378585815430,Flat
A192,ULAL,10.199999999999999, ,AA,Winged Elm,Ulmus alata,6e630442-1ab0-4ded-9fcb-1105ee31f1cc,192,26.779854399617896,13.389927199808948,49.141032823298836,13.5711784,0.000000000000000,0.000000000000000,13.571178436279297,Flat
A193,ULAL,25.000000000000000, ,AA,Winged Elm,Ulmus alata,3b774ad7-6085-415e-9f19-80e5dc1a0af5,193,248.161094792998881,124.080547396499441,455.375608945152919,13.5711784,0.000000000000000,0.000000000000000,13.571178436279297,Flat
A194,QUPA,29.100000000000001, ,AA,Cherrybark Oak,Quercus pagoda,09c9f8ba-c8b7-4c3b-af76-920b70652ff2,194,488.994314971794608,244.497157485897304,897.304567973243138,13.5427485,0.000000000000000,0.000000000000000,13.542748451232910,Flat
